             Station      good/bad_point           el(degre)             time(s)               x(km)               y(km)               z(km)                 lon                 lat             alt(km)         residues(m)    residues(arcmin)                     date                Flux             FluxErr                 Mag distance_to_cam(km)              MagAbs
              ITER04                   1       27.2323208061           631175284       4492.78284001       857.964542783       4508.22395626       10.8113249129       44.7760176479       54.6767184725      -93.1932784862      -2.84863830801  2020-01-01T18:26:54.816                4701                 1.1      -5.47101130667       112.466016224      -5.72611786575
              ITER04                   1       26.7835498186       631175284.067       4492.03121077       858.112917004       4507.77179397       10.8149171634       44.7776186513       53.8539239543      -104.197487183      -3.18819524081  2020-01-01T18:26:54.883               17332                 0.3      -6.89406812997       112.353448291      -7.14700016042
              ITER04                   1       26.3601818337       631175284.134       4491.32276705       858.252766254       4507.34561107       10.8183040398       44.7791279393       53.0784200963      -104.211726606      -3.19146436875  2020-01-01T18:26:54.950               22043                 0.9      -7.16141433633       112.253699119      -7.41241764286
              ITER04                   1        26.047776502       631175284.201       4490.79968091       858.356025274       4507.03093488       10.8208054088       44.7802425058       52.5058296073      -87.8850722902      -2.69313520195  2020-01-01T18:26:55.016                8506                 0.2      -6.13235290385        112.18401362      -6.38200777262
              ITER04                   1       25.5891069017       631175284.268       4490.03295319       858.507379989       4506.56968971       10.8244728362       44.7818764718       51.6665551107      -65.3389084822      -2.00394971943  2020-01-01T18:26:55.083               20498                 1.1      -7.09462739906       112.087971882      -7.34242245465
              ITER04                   1       25.0619930367       631175284.334       4489.15722713       858.680251353       4506.04287372       10.8286630493       44.7837431012        50.707991656      -95.9396098325      -2.94512485047  2020-01-01T18:26:55.150               21342                 0.7      -7.14724069456       111.987172589      -7.39308209394
              ITER04                   1       24.7172438275       631175284.401       4488.58250956       858.793702595        4505.6971373       10.8314138084       44.7849683434        50.078923072      -74.6263670039      -2.29210530675  2020-01-01T18:26:55.217               23401                 0.4      -7.25324612713       111.926187881      -7.49790468854
              ITER04                   1       24.3693269451       631175284.468       4488.00230129       858.908237723       4505.34809779       10.8341915109       44.7862054676       49.4438550827      -40.6163213218      -1.24814656555  2020-01-01T18:26:55.284               17257                 0.2      -6.92884729586       111.868782499      -7.17239185361
              ITER04                   1       23.8785330275       631175284.535       4487.19022547       859.068544308       4504.85957228       10.8380803811       44.7879372787       48.5550139027      -73.3567218052      -2.25574333143  2020-01-01T18:26:55.350               19201                 0.1      -7.05397715244       111.795470822      -7.29609819895
              ITER04                   1       23.5598225051       631175284.601       4486.66180131       859.172857072       4504.54168486       10.8406116016       44.7890643682       47.9766490771      -70.2258170851      -2.16030347538  2020-01-01T18:26:55.417               15397                 0.5      -6.82050818168       111.752180344      -7.06178820768
              ITER04                   1       23.0288306002       631175284.668       4485.78337608       859.346261262       4504.01324513       10.8448205974       44.7909383091       47.0152245557      -81.3650865559      -2.50441241346  2020-01-01T18:26:55.484               26794                 0.1      -7.43290167195       111.687929785      -7.67293287723
